fold,seed,detector,alpha,method,order,coverage,nominal,cov_gap,tpr,tnr,bal_acc,det_time,n_detected
0,0,hand:mean_token_entropy [task-rel],0.2,split CP (SAFE),blocked,0.8804347826086957,0.8,0.08043478260869563,0.13761467889908258,0.8804347826086957,0.5090247307538891,0.46799999999999997,15
0,0,hand:mean_token_entropy [task-rel],0.2,ACI g=0.05 (grow cal),blocked,0.7717391304347826,0.8,-0.02826086956521745,0.24770642201834864,0.7717391304347826,0.5097227762265656,0.3940740740740742,27
0,0,hand:mean_token_entropy [task-rel],0.25,split CP (SAFE),exch,0.75,0.75,0.0,0.14754098360655737,0.75,0.44877049180327866,0.40222222222222226,9
0,0,hand:mean_token_entropy [task-rel],0.25,ACI g=0.05 (grow cal),exch,0.75,0.75,0.0,0.11475409836065574,0.75,0.4323770491803279,0.32571428571428573,7
0,0,hand:mean_token_entropy [task-rel],0.25,split CP (SAFE),blocked,0.8043478260869565,0.75,0.05434782608695654,0.1834862385321101,0.8043478260869565,0.4939170323095333,0.471,20
0,0,hand:mean_token_entropy [task-rel],0.25,ACI g=0.05 (grow cal),blocked,0.7173913043478262,0.75,-0.032608695652173836,0.24770642201834864,0.7173913043478262,0.48254886318308743,0.3755555555555556,27
0,0,hand:cum_max_token_entropy,0.1,split CP (SAFE),exch,0.8125,0.9,-0.08750000000000002,0.3442622950819672,0.8125,0.5783811475409836,0.1838095238095238,21
0,0,hand:cum_max_token_entropy,0.1,ACI g=0.05 (grow cal),exch,0.8125,0.9,-0.08750000000000002,0.26229508196721313,0.8125,0.5373975409836066,0.22875,16
0,0,hand:cum_max_token_entropy,0.1,split CP (SAFE),blocked,0.9021739130434783,0.9,0.0021739130434782483,0.14678899082568808,0.9021739130434783,0.5244814519345832,0.11375,16
0,0,hand:cum_max_token_entropy,0.1,ACI g=0.05 (grow cal),blocked,0.8913043478260869,0.9,-0.008695652173913104,0.13761467889908258,0.8913043478260869,0.5144595133625848,0.11733333333333333,15
0,0,hand:cum_max_token_entropy,0.15,split CP (SAFE),exch,0.8125,0.85,-0.03749999999999998,0.39344262295081966,0.8125,0.6029713114754098,0.17750000000000002,24
0,0,hand:cum_max_token_entropy,0.15,ACI g=0.05 (grow cal),exch,0.8125,0.85,-0.03749999999999998,0.3442622950819672,0.8125,0.5783811475409836,0.17904761904761907,21
0,0,hand:cum_max_token_entropy,0.15,split CP (SAFE),blocked,0.8369565217391304,0.85,-0.013043478260869601,0.23853211009174313,0.8369565217391304,0.5377443159154367,0.20153846153846156,26
0,0,hand:cum_max_token_entropy,0.15,ACI g=0.05 (grow cal),blocked,0.8369565217391304,0.85,-0.013043478260869601,0.21100917431192662,0.8369565217391304,0.5239828480255285,0.23043478260869565,23
0,0,hand:cum_max_token_entropy,0.2,split CP (SAFE),exch,0.75,0.8,-0.050000000000000044,0.4426229508196721,0.75,0.5963114754098361,0.19999999999999998,27
0,0,hand:cum_max_token_entropy,0.2,ACI g=0.05 (grow cal),exch,0.8125,0.8,0.012499999999999956,0.4098360655737705,0.8125,0.6111680327868853,0.2,25
0,0,hand:cum_max_token_entropy,0.2,split CP (SAFE),blocked,0.7717391304347826,0.8,-0.02826086956521745,0.29357798165137616,0.7717391304347826,0.5326585560430794,0.181875,32
0,0,hand:cum_max_token_entropy,0.2,ACI g=0.05 (grow cal),blocked,0.782608695652174,0.8,-0.017391304347826098,0.25688073394495414,0.782608695652174,0.5197447147985641,0.21000000000000002,28
0,0,hand:cum_max_token_entropy,0.25,split CP (SAFE),exch,0.6875,0.75,-0.0625,0.45901639344262296,0.6875,0.5732581967213115,0.1764285714285714,28
0,0,hand:cum_max_token_entropy,0.25,ACI g=0.05 (grow cal),exch,0.75,0.75,0.0,0.47540983606557374,0.75,0.6127049180327868,0.1882758620689655,29
0,0,hand:cum_max_token_entropy,0.25,split CP (SAFE),blocked,0.7391304347826086,0.75,-0.010869565217391353,0.3577981651376147,0.7391304347826086,0.5484642999601117,0.19538461538461538,39
0,0,hand:cum_max_token_entropy,0.25,ACI g=0.05 (grow cal),blocked,0.7391304347826086,0.75,-0.010869565217391353,0.3211009174311927,0.7391304347826086,0.5301156761069007,0.17885714285714285,35
0,0,hand:cum_max_token_entropy [task-rel],0.1,split CP (SAFE),exch,0.8125,0.9,-0.08750000000000002,0.13114754098360656,0.8125,0.4718237704918033,0.235,8
0,0,hand:cum_max_token_entropy [task-rel],0.1,ACI g=0.05 (grow cal),exch,0.8125,0.9,-0.08750000000000002,0.11475409836065574,0.8125,0.4636270491803279,0.22285714285714286,7
0,0,hand:cum_max_token_entropy [task-rel],0.1,split CP (SAFE),blocked,0.9239130434782609,0.9,0.023913043478260843,0.10091743119266056,0.9239130434782609,0.5124152373354607,0.08363636363636363,11
0,0,hand:cum_max_token_entropy [task-rel],0.1,ACI g=0.05 (grow cal),blocked,0.8804347826086957,0.9,-0.019565217391304346,0.11009174311926606,0.8804347826086957,0.49526326286398087,0.165,12
0,0,hand:cum_max_token_entropy [task-rel],0.15,split CP (SAFE),exch,0.8125,0.85,-0.03749999999999998,0.22950819672131148,0.8125,0.5210040983606558,0.20571428571428577,14
0,0,hand:cum_max_token_entropy [task-rel],0.15,ACI g=0.05 (grow cal),exch,0.8125,0.85,-0.03749999999999998,0.22950819672131148,0.8125,0.5210040983606558,0.20571428571428577,14
0,0,hand:cum_max_token_entropy [task-rel],0.15,split CP (SAFE),blocked,0.8586956521739131,0.85,0.008695652173913104,0.13761467889908258,0.8586956521739131,0.49815516553649786,0.13733333333333336,15
0,0,hand:cum_max_token_entropy [task-rel],0.15,ACI g=0.05 (grow cal),blocked,0.8260869565217391,0.85,-0.023913043478260843,0.12844036697247707,0.8260869565217391,0.4772636617471081,0.11285714285714286,14
0,0,hand:cum_max_token_entropy [task-rel],0.2,split CP (SAFE),exch,0.8125,0.8,0.012499999999999956,0.22950819672131148,0.8125,0.5210040983606558,0.1842857142857143,14
0,0,hand:cum_max_token_entropy [task-rel],0.2,ACI g=0.05 (grow cal),exch,0.8125,0.8,0.012499999999999956,0.22950819672131148,0.8125,0.5210040983606558,0.18285714285714288,14
0,0,hand:cum_max_token_entropy [task-rel],0.2,split CP (SAFE),blocked,0.8369565217391304,0.8,0.03695652173913033,0.1651376146788991,0.8369565217391304,0.5010470682090147,0.14555555555555555,18
0,0,hand:cum_max_token_entropy [task-rel],0.2,ACI g=0.05 (grow cal),blocked,0.782608695652174,0.8,-0.017391304347826098,0.1651376146788991,0.782608695652174,0.4738731551655365,0.11666666666666667,18
0,0,hand:cum_max_token_entropy [task-rel],0.25,split CP (SAFE),exch,0.8125,0.75,0.0625,0.2459016393442623,0.8125,0.5292008196721312,0.1706666666666667,15
0,0,hand:cum_max_token_entropy [task-rel],0.25,ACI g=0.05 (grow cal),exch,0.8125,0.75,0.0625,0.2786885245901639,0.8125,0.545594262295082,0.16,17
0,0,hand:cum_max_token_entropy [task-rel],0.25,split CP (SAFE),blocked,0.782608695652174,0.75,0.03260869565217395,0.1926605504587156,0.782608695652174,0.4876346230554448,0.13428571428571429,21
0,0,hand:cum_max_token_entropy [task-rel],0.25,ACI g=0.05 (grow cal),blocked,0.7173913043478262,0.75,-0.032608695652173836,0.21100917431192662,0.7173913043478262,0.4642002393298764,0.11739130434782609,23
0,0,hand:cum_mean_token_prob,0.1,split CP (SAFE),exch,0.75,0.9,-0.15000000000000002,0.21311475409836064,0.75,0.48155737704918034,0.07230769230769231,13
0,0,hand:cum_mean_token_prob,0.1,ACI g=0.05 (grow cal),exch,0.8125,0.9,-0.08750000000000002,0.09836065573770492,0.8125,0.45543032786885246,0.09333333333333334,6
0,0,hand:cum_mean_token_prob,0.1,split CP (SAFE),blocked,0.8586956521739131,0.9,-0.04130434782608694,0.13761467889908258,0.8586956521739131,0.49815516553649786,0.04133333333333333,15
0,0,hand:cum_mean_token_prob,0.1,ACI g=0.05 (grow cal),blocked,0.8913043478260869,0.9,-0.008695652173913104,0.11009174311926606,0.8913043478260869,0.5006980454726765,0.05166666666666667,12
0,0,hand:cum_mean_token_prob,0.15,split CP (SAFE),exch,0.8125,0.85,-0.03749999999999998,0.22950819672131148,0.8125,0.5210040983606558,0.15142857142857144,14
0,0,hand:cum_mean_token_prob,0.15,ACI g=0.05 (grow cal),exch,0.8125,0.85,-0.03749999999999998,0.18032786885245902,0.8125,0.4964139344262295,0.17090909090909093,11
0,0,hand:cum_mean_token_prob,0.15,split CP (SAFE),blocked,0.9021739130434783,0.85,0.05217391304347829,0.13761467889908258,0.9021739130434783,0.5198942959712805,0.22800000000000004,15
0,0,hand:cum_mean_token_prob,0.15,ACI g=0.05 (grow cal),blocked,0.8369565217391304,0.85,-0.013043478260869601,0.1926605504587156,0.8369565217391304,0.514808536098923,0.12761904761904763,21
0,0,hand:cum_mean_token_prob,0.2,split CP (SAFE),exch,0.625,0.8,-0.17500000000000004,0.2459016393442623,0.625,0.4354508196721312,0.10266666666666667,15
0,0,hand:cum_mean_token_prob,0.2,ACI g=0.05 (grow cal),exch,0.75,0.8,-0.050000000000000044,0.19672131147540983,0.75,0.4733606557377049,0.16666666666666666,12
0,0,hand:cum_mean_token_prob,0.2,split CP (SAFE),blocked,0.8478260869565217,0.8,0.047826086956521685,0.22935779816513763,0.8478260869565217,0.5385919425608297,0.16879999999999998,25
0,0,hand:cum_mean_token_prob,0.2,ACI g=0.05 (grow cal),blocked,0.7934782608695652,0.8,-0.006521739130434856,0.22018348623853212,0.7934782608695652,0.5068308735540487,0.17,24
0,0,hand:cum_mean_token_prob,0.25,split CP (SAFE),exch,0.625,0.75,-0.125,0.2459016393442623,0.625,0.4354508196721312,0.10266666666666667,15
0,0,hand:cum_mean_token_prob,0.25,ACI g=0.05 (grow cal),exch,0.6875,0.75,-0.0625,0.22950819672131148,0.6875,0.45850409836065575,0.13571428571428573,14
0,0,hand:cum_mean_token_prob,0.25,split CP (SAFE),blocked,0.8369565217391304,0.75,0.08695652173913038,0.22935779816513763,0.8369565217391304,0.533157159952134,0.1488,25
0,0,hand:cum_mean_token_prob,0.25,ACI g=0.05 (grow cal),blocked,0.7391304347826086,0.75,-0.010869565217391353,0.3211009174311927,0.7391304347826086,0.5301156761069007,0.184,35
0,0,hand:cum_mean_token_prob [task-rel],0.1,split CP (SAFE),exch,1.0,0.9,0.09999999999999998,0.21311475409836064,1.0,0.6065573770491803,0.36769230769230765,13
0,0,hand:cum_mean_token_prob [task-rel],0.1,ACI g=0.05 (grow cal),exch,1.0,0.9,0.09999999999999998,0.22950819672131148,1.0,0.6147540983606558,0.3271428571428571,14
0,0,hand:cum_mean_token_prob [task-rel],0.1,split CP (SAFE),blocked,0.8804347826086957,0.9,-0.019565217391304346,0.11009174311926606,0.8804347826086957,0.49526326286398087,0.4216666666666667,12
0,0,hand:cum_mean_token_prob [task-rel],0.1,ACI g=0.05 (grow cal),blocked,0.8804347826086957,0.9,-0.019565217391304346,0.09174311926605505,0.8804347826086957,0.48608895093737536,0.43599999999999994,10
0,0,hand:cum_mean_token_prob [task-rel],0.15,split CP (SAFE),exch,1.0,0.85,0.15000000000000002,0.2786885245901639,1.0,0.639344262295082,0.2847058823529412,17
0,0,hand:cum_mean_token_prob [task-rel],0.15,ACI g=0.05 (grow cal),exch,1.0,0.85,0.15000000000000002,0.29508196721311475,1.0,0.6475409836065573,0.2577777777777778,18
0,0,hand:cum_mean_token_prob [task-rel],0.15,split CP (SAFE),blocked,0.782608695652174,0.85,-0.06739130434782603,0.2018348623853211,0.782608695652174,0.49222177901874753,0.24545454545454543,22
0,0,hand:cum_mean_token_prob [task-rel],0.15,ACI g=0.05 (grow cal),blocked,0.8369565217391304,0.85,-0.013043478260869601,0.11009174311926606,0.8369565217391304,0.4735241324291982,0.3766666666666667,12
0,0,hand:cum_mean_token_prob [task-rel],0.2,split CP (SAFE),exch,1.0,0.8,0.19999999999999996,0.2786885245901639,1.0,0.639344262295082,0.28,17
0,0,hand:cum_mean_token_prob [task-rel],0.2,ACI g=0.05 (grow cal),exch,0.875,0.8,0.07499999999999996,0.36065573770491804,0.875,0.617827868852459,0.2545454545454545,22
0,0,hand:cum_mean_token_prob [task-rel],0.2,split CP (SAFE),blocked,0.7717391304347826,0.8,-0.02826086956521745,0.2018348623853211,0.7717391304347826,0.48678699641005185,0.23,22
0,0,hand:cum_mean_token_prob [task-rel],0.2,ACI g=0.05 (grow cal),blocked,0.782608695652174,0.8,-0.017391304347826098,0.2018348623853211,0.782608695652174,0.49222177901874753,0.26909090909090916,22
0,0,hand:cum_mean_token_prob [task-rel],0.25,split CP (SAFE),exch,0.9375,0.75,0.1875,0.39344262295081966,0.9375,0.6654713114754098,0.31750000000000006,24
0,0,hand:cum_mean_token_prob [task-rel],0.25,ACI g=0.05 (grow cal),exch,0.875,0.75,0.125,0.47540983606557374,0.875,0.6752049180327868,0.23931034482758615,29
0,0,hand:cum_mean_token_prob [task-rel],0.25,split CP (SAFE),blocked,0.7173913043478262,0.75,-0.032608695652173836,0.3302752293577982,0.7173913043478262,0.5238332668528122,0.26,36
0,0,hand:cum_mean_token_prob [task-rel],0.25,ACI g=0.05 (grow cal),blocked,0.7391304347826086,0.75,-0.010869565217391353,0.27522935779816515,0.7391304347826086,0.5071798962903868,0.262,30
0,0,hand:cum_dpos,0.1,split CP (SAFE),exch,0.5625,0.9,-0.3375,0.3114754098360656,0.5625,0.4369877049180328,0.20736842105263156,19
0,0,hand:cum_dpos,0.1,ACI g=0.05 (grow cal),exch,0.75,0.9,-0.15000000000000002,0.21311475409836064,0.75,0.48155737704918034,0.18000000000000002,13
0,0,hand:cum_dpos,0.1,split CP (SAFE),blocked,0.6413043478260869,0.9,-0.2586956521739131,0.23853211009174313,0.6413043478260869,0.439918228958915,0.2569230769230769,26
0,0,hand:cum_dpos,0.1,ACI g=0.05 (grow cal),blocked,0.9021739130434783,0.9,0.0021739130434782483,0.07339449541284404,0.9021739130434783,0.48778420422816116,0.2175,8
0,0,hand:cum_dpos,0.15,split CP (SAFE),exch,0.5625,0.85,-0.2875,0.3114754098360656,0.5625,0.4369877049180328,0.20526315789473687,19
0,0,hand:cum_dpos,0.15,ACI g=0.05 (grow cal),exch,0.6875,0.85,-0.16249999999999998,0.2786885245901639,0.6875,0.48309426229508196,0.22705882352941179,17
0,0,hand:cum_dpos,0.15,split CP (SAFE),blocked,0.6413043478260869,0.85,-0.20869565217391306,0.23853211009174313,0.6413043478260869,0.439918228958915,0.2561538461538462,26
0,0,hand:cum_dpos,0.15,ACI g=0.05 (grow cal),blocked,0.8695652173913043,0.85,0.019565217391304346,0.06422018348623854,0.8695652173913043,0.4668927004387714,0.18285714285714288,7
0,0,hand:cum_dpos,0.2,split CP (SAFE),exch,0.5625,0.8,-0.23750000000000004,0.32786885245901637,0.5625,0.44518442622950816,0.188,20
0,0,hand:cum_dpos,0.2,ACI g=0.05 (grow cal),exch,0.6875,0.8,-0.11250000000000004,0.3114754098360656,0.6875,0.4994877049180328,0.2010526315789474,19
0,0,hand:cum_dpos,0.2,split CP (SAFE),blocked,0.6195652173913043,0.8,-0.18043478260869572,0.26605504587155965,0.6195652173913043,0.442810131631432,0.2786206896551724,29
0,0,hand:cum_dpos,0.2,ACI g=0.05 (grow cal),blocked,0.8478260869565217,0.8,0.047826086956521685,0.10091743119266056,0.8478260869565217,0.47437175907459117,0.2,11
0,0,hand:cum_dpos,0.25,split CP (SAFE),exch,0.5,0.75,-0.25,0.45901639344262296,0.5,0.4795081967213115,0.22857142857142856,28
0,0,hand:cum_dpos,0.25,ACI g=0.05 (grow cal),exch,0.625,0.75,-0.125,0.39344262295081966,0.625,0.5092213114754098,0.2675,24
0,0,hand:cum_dpos,0.25,split CP (SAFE),blocked,0.5434782608695652,0.75,-0.2065217391304348,0.3577981651376147,0.5434782608695652,0.45063821300358997,0.341025641025641,39
0,0,hand:cum_dpos,0.25,ACI g=0.05 (grow cal),blocked,0.7934782608695652,0.75,0.04347826086956519,0.13761467889908258,0.7934782608695652,0.4655464698843239,0.2653333333333333,15
0,0,hand:cum_dpos [task-rel],0.1,split CP (SAFE),exch,0.8125,0.9,-0.08750000000000002,0.32786885245901637,0.8125,0.5701844262295082,0.22999999999999998,20
0,0,hand:cum_dpos [task-rel],0.1,ACI g=0.05 (grow cal),exch,0.875,0.9,-0.025000000000000022,0.29508196721311475,0.875,0.5850409836065573,0.22666666666666668,18
0,0,hand:cum_dpos [task-rel],0.1,split CP (SAFE),blocked,0.7282608695652174,0.9,-0.17173913043478262,0.3669724770642202,0.7282608695652174,0.5476166733147187,0.156,40
0,0,hand:cum_dpos [task-rel],0.1,ACI g=0.05 (grow cal),blocked,0.8913043478260869,0.9,-0.008695652173913104,0.1651376146788991,0.8913043478260869,0.528220981252493,0.08444444444444445,18
0,0,hand:cum_dpos [task-rel],0.15,split CP (SAFE),exch,0.8125,0.85,-0.03749999999999998,0.3770491803278688,0.8125,0.5947745901639344,0.26956521739130435,23
0,0,hand:cum_dpos [task-rel],0.15,ACI g=0.05 (grow cal),exch,0.8125,0.85,-0.03749999999999998,0.32786885245901637,0.8125,0.5701844262295082,0.26599999999999996,20
0,0,hand:cum_dpos [task-rel],0.15,split CP (SAFE),blocked,0.7065217391304348,0.85,-0.14347826086956517,0.3853211009174312,0.7065217391304348,0.5459214200239331,0.12714285714285714,42
0,0,hand:cum_dpos [task-rel],0.15,ACI g=0.05 (grow cal),blocked,0.8478260869565217,0.85,-0.0021739130434782483,0.22018348623853212,0.8478260869565217,0.5340047865975269,0.11666666666666665,24
0,0,hand:cum_dpos [task-rel],0.2,split CP (SAFE),exch,0.75,0.8,-0.050000000000000044,0.4426229508196721,0.75,0.5963114754098361,0.29555555555555557,27
0,0,hand:cum_dpos [task-rel],0.2,ACI g=0.05 (grow cal),exch,0.8125,0.8,0.012499999999999956,0.39344262295081966,0.8125,0.6029713114754098,0.26583333333333337,24
0,0,hand:cum_dpos [task-rel],0.2,split CP (SAFE),blocked,0.6521739130434783,0.8,-0.14782608695652177,0.43119266055045874,0.6521739130434783,0.5416832867969685,0.1191489361702128,47
0,0,hand:cum_dpos [task-rel],0.2,ACI g=0.05 (grow cal),blocked,0.8043478260869565,0.8,0.004347826086956497,0.3211009174311927,0.8043478260869565,0.5627243717590746,0.19428571428571428,35
0,0,hand:cum_dpos [task-rel],0.25,split CP (SAFE),exch,0.6875,0.75,-0.0625,0.3770491803278688,0.6875,0.5322745901639344,0.2791304347826087,23
0,0,hand:cum_dpos [task-rel],0.25,ACI g=0.05 (grow cal),exch,0.75,0.75,0.0,0.3770491803278688,0.75,0.5635245901639344,0.2808695652173913,23
0,0,hand:cum_dpos [task-rel],0.25,split CP (SAFE),blocked,0.6086956521739131,0.75,-0.14130434782608692,0.42201834862385323,0.6086956521739131,0.5153570003988832,0.08521739130434784,46
0,0,hand:cum_dpos [task-rel],0.25,ACI g=0.05 (grow cal),blocked,0.7608695652173914,0.75,0.010869565217391353,0.30275229357798167,0.7608695652173914,0.5318109293976865,0.136969696969697,33
0,0,hand:cum_drot,0.1,split CP (SAFE),exch,0.8125,0.9,-0.08750000000000002,0.2459016393442623,0.8125,0.5292008196721312,0.30000000000000004,15
0,0,hand:cum_drot,0.1,ACI g=0.05 (grow cal),exch,0.75,0.9,-0.15000000000000002,0.2459016393442623,0.75,0.4979508196721312,0.32933333333333337,15
0,0,hand:cum_drot,0.1,split CP (SAFE),blocked,0.9347826086956522,0.9,0.034782608695652195,0.027522935779816515,0.9347826086956522,0.48115277223773434,0.18666666666666668,3
0,0,hand:cum_drot,0.1,ACI g=0.05 (grow cal),blocked,0.8804347826086957,0.9,-0.019565217391304346,0.03669724770642202,0.8804347826086957,0.45856601515755885,0.005,4
0,0,hand:cum_drot,0.15,split CP (SAFE),exch,0.5,0.85,-0.35,0.4918032786885246,0.5,0.4959016393442623,0.13799999999999998,30
0,0,hand:cum_drot,0.15,ACI g=0.05 (grow cal),exch,0.6875,0.85,-0.16249999999999998,0.4262295081967213,0.6875,0.5568647540983607,0.13153846153846158,26
0,0,hand:cum_drot,0.15,split CP (SAFE),blocked,0.8586956521739131,0.85,0.008695652173913104,0.13761467889908258,0.8586956521739131,0.49815516553649786,0.11466666666666668,15
0,0,hand:cum_drot,0.15,ACI g=0.05 (grow cal),blocked,0.8260869565217391,0.85,-0.023913043478260843,0.13761467889908258,0.8260869565217391,0.48185081771041083,0.09333333333333335,15
0,0,hand:cum_drot,0.2,split CP (SAFE),exch,0.5,0.8,-0.30000000000000004,0.5409836065573771,0.5,0.5204918032786885,0.1296969696969697,33
0,0,hand:cum_drot,0.2,ACI g=0.05 (grow cal),exch,0.625,0.8,-0.17500000000000004,0.45901639344262296,0.625,0.5420081967213115,0.10785714285714287,28
0,0,hand:cum_drot,0.2,split CP (SAFE),blocked,0.8260869565217391,0.8,0.02608695652173909,0.1559633027522936,0.8260869565217391,0.4910251296370164,0.10588235294117648,17
0,0,hand:cum_drot,0.2,ACI g=0.05 (grow cal),blocked,0.7717391304347826,0.8,-0.02826086956521745,0.1651376146788991,0.7717391304347826,0.46843837255684084,0.07888888888888891,18
0,0,hand:cum_drot,0.25,split CP (SAFE),exch,0.4375,0.75,-0.3125,0.5245901639344263,0.4375,0.48104508196721313,0.143125,32
0,0,hand:cum_drot,0.25,ACI g=0.05 (grow cal),exch,0.625,0.75,-0.125,0.4426229508196721,0.625,0.5338114754098361,0.13629629629629633,27
0,0,hand:cum_drot,0.25,split CP (SAFE),blocked,0.8152173913043479,0.75,0.0652173913043479,0.2018348623853211,0.8152173913043479,0.5085261268448344,0.13000000000000003,22
0,0,hand:cum_drot,0.25,ACI g=0.05 (grow cal),blocked,0.7173913043478262,0.75,-0.032608695652173836,0.22018348623853212,0.7173913043478262,0.46878739529317914,0.11833333333333333,24
0,0,hand:cum_drot [task-rel],0.1,split CP (SAFE),exch,0.9375,0.9,0.03749999999999998,0.06557377049180328,0.9375,0.5015368852459017,0.049999999999999996,4
0,0,hand:cum_drot [task-rel],0.1,ACI g=0.05 (grow cal),exch,0.875,0.9,-0.025000000000000022,0.06557377049180328,0.875,0.4702868852459016,0.049999999999999996,4
0,0,hand:cum_drot [task-rel],0.1,split CP (SAFE),blocked,0.7717391304347826,0.9,-0.12826086956521743,0.28440366972477066,0.7717391304347826,0.5280714000797766,0.06838709677419355,31
0,0,hand:cum_drot [task-rel],0.1,ACI g=0.05 (grow cal),blocked,0.9021739130434783,0.9,0.0021739130434782483,0.10091743119266056,0.9021739130434783,0.5015456721180694,0.09636363636363637,11
