fold,seed,held,detector,alpha,method,order,auroc,coverage,false_alarm,nominal_cov,cov_gap,n_success,alpha_final,tpr,tnr,bal_acc,det_time,n_detected
0,0,"0,1,4",SAFE-MLP,0.1,ACI g=0.01,shuffled,0.7733346629437575,0.8695652173913043,0.13043478260869565,0.9,-0.0304347826086957,92,0.07199999999999998,0.3577981651376147,0.8695652173913043,0.6136816912644595,0.5446153846153846,39
0,0,"0,1,4",SAFE-MLP,0.1,ACI g=0.01 (grow cal),shuffled,0.7733346629437575,0.8695652173913043,0.13043478260869565,0.9,-0.0304347826086957,92,0.07199999999999998,0.3761467889908257,0.8695652173913043,0.622856003191065,0.4639024390243902,41
0,0,"0,1,4",SAFE-MLP,0.1,ACI g=0.05,shuffled,0.7733346629437575,0.8913043478260869,0.10869565217391304,0.9,-0.008695652173913104,92,0.06000000000000025,0.3761467889908257,0.8913043478260869,0.6337255684084563,0.5341463414634146,41
0,0,"0,1,4",SAFE-MLP,0.1,ACI g=0.05 (grow cal),shuffled,0.7733346629437575,0.8913043478260869,0.10869565217391304,0.9,-0.008695652173913104,92,0.06000000000000019,0.3486238532110092,0.8913043478260869,0.6199641005185481,0.5484210526315789,38
0,0,"0,1,4",SAFE-MLP,0.1,split CP (SAFE),exch,0.7733346629437575,0.8125,0.1875,0.9,-0.08750000000000002,16,0.1,0.5409836065573771,0.8125,0.6767418032786885,0.3503030303030303,33
0,0,"0,1,4",SAFE-MLP,0.1,split CP (n+1 corr.),exch,0.7733346629437575,1.0,0.0,0.9,0.09999999999999998,16,0.1,0.36065573770491804,1.0,0.680327868852459,0.7399999999999999,22
0,0,"0,1,4",SAFE-MLP,0.1,DtACI,exch,0.7733346629437575,0.8125,0.1875,0.9,-0.08750000000000002,16,0.0892758405721485,0.5409836065573771,0.8125,0.6767418032786885,0.36424242424242426,33
0,0,"0,1,4",SAFE-MLP,0.1,DtACI (grow cal),exch,0.7733346629437575,0.8125,0.1875,0.9,-0.08750000000000002,16,0.08922247838265945,0.5409836065573771,0.8125,0.6767418032786885,0.40727272727272723,33
0,0,"0,1,4",SAFE-MLP,0.1,ACI g=0.005,exch,0.7733346629437575,0.8125,0.1875,0.9,-0.08750000000000002,16,0.093,0.5409836065573771,0.8125,0.6767418032786885,0.3503030303030303,33
0,0,"0,1,4",SAFE-MLP,0.1,ACI g=0.005 (grow cal),exch,0.7733346629437575,0.8125,0.1875,0.9,-0.08750000000000002,16,0.093,0.5409836065573771,0.8125,0.6767418032786885,0.36363636363636365,33
0,0,"0,1,4",SAFE-MLP,0.1,ACI g=0.01,exch,0.7733346629437575,0.8125,0.1875,0.9,-0.08750000000000002,16,0.086,0.5409836065573771,0.8125,0.6767418032786885,0.3545454545454545,33
0,0,"0,1,4",SAFE-MLP,0.1,ACI g=0.01 (grow cal),exch,0.7733346629437575,0.8125,0.1875,0.9,-0.08750000000000002,16,0.086,0.5409836065573771,0.8125,0.6767418032786885,0.3654545454545455,33
0,0,"0,1,4",SAFE-MLP,0.1,ACI g=0.05,exch,0.7733346629437575,0.875,0.125,0.9,-0.025000000000000022,16,0.08000000000000004,0.5245901639344263,0.875,0.6997950819672132,0.53,32
0,0,"0,1,4",SAFE-MLP,0.1,ACI g=0.05 (grow cal),exch,0.7733346629437575,0.875,0.125,0.9,-0.025000000000000022,16,0.08000000000000004,0.5245901639344263,0.875,0.6997950819672132,0.5393749999999999,32
0,0,"0,1,4",SAFE-MLP,0.15,split CP (SAFE),blocked,0.7733346629437575,0.7065217391304348,0.29347826086956524,0.85,-0.14347826086956517,92,0.15,0.6330275229357798,0.7065217391304348,0.6697746310331073,0.4055072463768116,69
0,0,"0,1,4",SAFE-MLP,0.15,split CP (n+1 corr.),blocked,0.7733346629437575,0.7608695652173914,0.2391304347826087,0.85,-0.08913043478260863,92,0.15,0.6055045871559633,0.7608695652173914,0.6831870761866774,0.6212121212121211,66
